domain,instance,obs_pct,true_idx,predicted_idx,spread,correct,obs_count,deltas,posterior,beta
block-words,p02,70,16,10,3,0,5,"8,4,4,5,4,5,5,7,6,1,0,0,6,5,7,4,0,3,5,6","0.0001,0.0052,0.0052,0.0019,0.0052,0.0019,0.0019,0.0003,0.0007,0.1041,0.2829,0.2829,0.0007,0.0019,0.0003,0.0052,0.2829,0.0141,0.0019,0.0007",1.0
block-words,p02,100,16,10,3,0,6,"10,6,6,6,6,6,8,10,6,4,0,0,6,8,10,4,0,4,6,8","0.0000,0.0008,0.0008,0.0008,0.0008,0.0008,0.0001,0.0000,0.0008,0.0060,0.3251,0.3251,0.0008,0.0001,0.0000,0.0060,0.3251,0.0060,0.0008,0.0001",1.0
block-words,p02,10,17,4,11,0,1,"1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0","0.0257,0.0257,0.0257,0.0257,0.0699,0.0699,0.0257,0.0699,0.0257,0.0257,0.0257,0.0699,0.0699,0.0699,0.0699,0.0699,0.0257,0.0699,0.0699,0.0699",1.0
block-words,p02,30,17,13,3,0,3,"2,2,2,2,2,2,2,3,3,2,2,2,1,0,1,1,2,0,0,3","0.0236,0.0236,0.0236,0.0236,0.0236,0.0236,0.0236,0.0087,0.0087,0.0236,0.0236,0.0236,0.0641,0.1742,0.0641,0.0641,0.0236,0.1742,0.1742,0.0087",1.0
block-words,p02,50,17,17,2,1,4,"2,2,2,2,2,2,2,4,4,2,2,2,2,2,2,2,4,0,0,4","0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0046,0.0046,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0341,0.0046,0.2520,0.2520,0.0046",1.0
block-words,p02,70,17,17,2,1,6,"4,2,2,2,2,2,2,7,6,2,2,4,6,6,6,6,6,0,0,7","0.0058,0.0432,0.0432,0.0432,0.0432,0.0432,0.0432,0.0003,0.0008,0.0432,0.0432,0.0058,0.0008,0.0008,0.0008,0.0008,0.0008,0.3189,0.3189,0.0003",1.0
block-words,p02,100,17,17,1,1,8,"8,6,6,6,6,6,4,10,8,6,6,8,8,8,8,8,8,0,4,10","0.0003,0.0023,0.0023,0.0023,0.0023,0.0023,0.0173,0.0000,0.0003,0.0023,0.0023,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.9463,0.0173,0.0000",1.0
block-words,p02,10,18,4,11,0,1,"1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0","0.0257,0.0257,0.0257,0.0257,0.0699,0.0699,0.0257,0.0699,0.0257,0.0257,0.0257,0.0699,0.0699,0.0699,0.0699,0.0699,0.0257,0.0699,0.0699,0.0699",1.0
block-words,p02,30,18,13,3,0,3,"2,2,2,2,2,2,2,3,3,2,2,2,1,0,1,1,2,0,0,3","0.0236,0.0236,0.0236,0.0236,0.0236,0.0236,0.0236,0.0087,0.0087,0.0236,0.0236,0.0236,0.0641,0.1742,0.0641,0.0641,0.0236,0.1742,0.1742,0.0087",1.0
block-words,p02,50,18,17,2,0,4,"4,2,2,2,2,2,2,4,5,2,2,2,4,2,2,3,4,0,0,6","0.0051,0.0374,0.0374,0.0374,0.0374,0.0374,0.0374,0.0051,0.0019,0.0374,0.0374,0.0374,0.0051,0.0374,0.0374,0.0137,0.0051,0.2762,0.2762,0.0007",1.0
block-words,p02,70,18,17,2,0,6,"6,2,2,2,2,2,2,7,7,2,2,4,8,6,6,8,6,0,0,9","0.0008,0.0435,0.0435,0.0435,0.0435,0.0435,0.0435,0.0003,0.0003,0.0435,0.0435,0.0059,0.0001,0.0008,0.0008,0.0001,0.0008,0.3212,0.3212,0.0000",1.0
block-words,p02,100,18,18,1,1,8,"8,4,4,4,4,4,4,10,8,4,4,6,8,8,8,8,8,4,0,10","0.0003,0.0157,0.0157,0.0157,0.0157,0.0157,0.0157,0.0000,0.0003,0.0157,0.0157,0.0021,0.0003,0.0003,0.0003,0.0003,0.0003,0.0157,0.8549,0.0000",1.0
block-words,p02,10,19,1,10,0,1,"2,0,0,1,0,1,1,1,0,1,0,0,0,1,1,0,0,1,1,0","0.0101,0.0744,0.0744,0.0274,0.0744,0.0274,0.0274,0.0274,0.0744,0.0274,0.0744,0.0744,0.0744,0.0274,0.0274,0.0744,0.0744,0.0274,0.0274,0.0744",1.0
block-words,p02,30,19,19,1,1,2,"4,2,2,2,2,2,4,4,4,3,2,2,2,2,3,2,4,2,2,0","0.0065,0.0481,0.0481,0.0481,0.0481,0.0481,0.0065,0.0065,0.0065,0.0177,0.0481,0.0481,0.0481,0.0481,0.0177,0.0481,0.0065,0.0481,0.0481,0.3552",1.0
block-words,p02,50,19,19,1,1,3,"5,3,3,3,3,3,4,4,4,4,2,2,2,2,4,2,4,3,3,0","0.0031,0.0232,0.0232,0.0232,0.0232,0.0232,0.0086,0.0086,0.0086,0.0086,0.0632,0.0632,0.0632,0.0632,0.0086,0.0632,0.0086,0.0232,0.0232,0.4669",1.0
block-words,p02,70,19,19,1,1,5,"9,7,7,5,6,4,7,6,7,7,5,4,4,4,6,4,7,4,4,0","0.0001,0.0008,0.0008,0.0058,0.0021,0.0159,0.0008,0.0021,0.0008,0.0008,0.0058,0.0159,0.0159,0.0159,0.0021,0.0159,0.0008,0.0159,0.0159,0.8660",1.0
block-words,p02,100,19,19,1,1,6,"10,8,8,6,8,6,10,6,10,10,8,8,6,6,8,6,10,6,6,0","0.0000,0.0003,0.0003,0.0024,0.0003,0.0024,0.0000,0.0024,0.0000,0.0000,0.0003,0.0003,0.0024,0.0024,0.0003,0.0024,0.0000,0.0024,0.0024,0.9784",1.0
block-words,p03,10,0,0,7,1,2,"0,0,0,2,2,2,2,0,2,2,2,2,2,2,2,2,2,0,0,0","0.1142,0.1142,0.1142,0.0155,0.0155,0.0155,0.0155,0.1142,0.0155,0.0155,0.0155,0.0155,0.0155,0.0155,0.0155,0.0155,0.0155,0.1142,0.1142,0.1142",1.0
block-words,p03,30,0,0,3,1,5,"0,0,0,7,7,2,7,1,5,5,7,7,5,6,7,6,6,5,2,1","0.2471,0.2471,0.2471,0.0002,0.0002,0.0334,0.0002,0.0909,0.0017,0.0017,0.0002,0.0002,0.0017,0.0006,0.0002,0.0006,0.0006,0.0017,0.0334,0.0909",1.0
block-words,p03,50,0,0,2,1,7,"0,0,1,11,10,3,10,4,6,6,10,10,6,8,8,11,11,6,4,4","0.4027,0.4027,0.1481,0.0000,0.0000,0.0200,0.0000,0.0074,0.0010,0.0010,0.0000,0.0000,0.0010,0.0001,0.0001,0.0000,0.0000,0.0010,0.0074,0.0074",1.0
block-words,p03,70,0,0,2,1,10,"0,0,5,12,14,14,12,4,6,6,10,12,6,10,8,16,18,12,10,4","0.4875,0.4875,0.0033,0.0000,0.0000,0.0000,0.0000,0.0089,0.0012,0.0012,0.0000,0.0000,0.0012,0.0000,0.0002,0.0000,0.0000,0.0000,0.0000,0.0089",1.0
block-words,p03,100,0,0,1,1,14,"0,3,10,14,18,22,16,10,14,8,16,18,12,16,14,20,20,16,14,10","0.9521,0.0474,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0003,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000",1.0
block-words,p03,10,1,0,7,0,2,"0,0,0,2,2,2,2,0,2,2,2,2,2,2,2,2,2,0,0,0","0.1142,0.1142,0.1142,0.0155,0.0155,0.0155,0.0155,0.1142,0.0155,0.0155,0.0155,0.0155,0.0155,0.0155,0.0155,0.0155,0.0155,0.1142,0.1142,0.1142",1.0
block-words,p03,30,1,0,5,0,4,"0,0,0,6,6,2,6,0,4,4,6,6,4,6,5,6,6,3,2,0","0.1851,0.1851,0.1851,0.0005,0.0005,0.0251,0.0005,0.1851,0.0034,0.0034,0.0005,0.0005,0.0034,0.0005,0.0012,0.0005,0.0005,0.0092,0.0251,0.1851",1.0
block-words,p03,50,1,0,3,0,6,"0,0,0,10,10,2,10,4,6,6,10,10,6,8,8,10,10,6,4,4","0.3124,0.3124,0.3124,0.0000,0.0000,0.0423,0.0000,0.0057,0.0008,0.0008,0.0000,0.0000,0.0008,0.0001,0.0001,0.0000,0.0000,0.0008,0.0057,0.0057",1.0
block-words,p03,70,1,0,2,0,9,"0,0,5,12,12,14,12,4,6,6,10,12,6,10,8,14,15,9,5,4","0.4859,0.4859,0.0033,0.0000,0.0000,0.0000,0.0000,0.0089,0.0012,0.0012,0.0000,0.0000,0.0012,0.0000,0.0002,0.0000,0.0000,0.0001,0.0033,0.0089",1.0
block-words,p03,100,1,0,2,0,12,"0,0,8,14,16,18,12,6,10,8,12,14,8,12,10,18,18,14,9,6","0.4985,0.4985,0.0002,0.0000,0.0000,0.0000,0.0000,0.0012,0.0000,0.0002,0.0000,0.0000,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,0.0012",1.0
block-words,p03,10,2,0,15,0,1,"0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0","0.0594,0.0594,0.0594,0.0594,0.0218,0.0594,0.0594,0.0594,0.0218,0.0218,0.0594,0.0594,0.0218,0.0594,0.0594,0.0218,0.0594,0.0594,0.0594,0.0594",1.0
block-words,p03,30,2,0,7,0,2,"0,0,0,2,2,2,2,0,2,2,2,2,2,2,2,2,2,0,0,0","0.1142,0.1142,0.1142,0.0155,0.0155,0.0155,0.0155,0.1142,0.0155,0.0155,0.0155,0.0155,0.0155,0.0155,0.0155,0.0155,0.0155,0.1142,0.1142,0.1142",1.0
block-words,p03,50,2,0,5,0,3,"0,0,0,4,4,2,4,0,3,3,4,4,3,3,3,4,4,1,1,0","0.1600,0.1600,0.1600,0.0029,0.0029,0.0217,0.0029,0.1600,0.0080,0.0080,0.0029,0.0029,0.0080,0.0080,0.0080,0.0029,0.0029,0.0589,0.0589,0.1600",1.0
block-words,p03,70,2,0,3,0,5,"0,0,0,7,7,2,7,1,5,5,7,7,5,6,7,6,6,5,2,1","0.2471,0.2471,0.2471,0.0002,0.0002,0.0334,0.0002,0.0909,0.0017,0.0017,0.0002,0.0002,0.0017,0.0006,0.0002,0.0006,0.0006,0.0017,0.0334,0.0909",1.0
block-words,p03,100,2,0,3,0,6,"0,0,0,10,10,2,10,4,6,6,10,10,6,8,8,10,10,6,4,4","0.3124,0.3124,0.3124,0.0000,0.0000,0.0423,0.0000,0.0057,0.0008,0.0008,0.0000,0.0000,0.0008,0.0001,0.0001,0.0000,0.0000,0.0008,0.0057,0.0057",1.0
block-words,p03,10,3,0,15,0,1,"0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0","0.0594,0.0594,0.0594,0.0594,0.0218,0.0594,0.0594,0.0594,0.0218,0.0218,0.0594,0.0594,0.0218,0.0594,0.0594,0.0218,0.0594,0.0594,0.0594,0.0594",1.0
block-words,p03,30,3,3,3,1,3,"2,2,3,0,4,2,4,2,2,2,0,0,2,2,2,4,1,1,1,2","0.0243,0.0243,0.0090,0.1798,0.0033,0.0243,0.0033,0.0243,0.0243,0.0243,0.1798,0.1798,0.0243,0.0243,0.0243,0.0033,0.0661,0.0661,0.0661,0.0243",1.0
block-words,p03,50,3,3,3,1,4,"2,2,4,0,6,2,4,2,2,2,0,0,2,2,2,6,4,4,4,2","0.0304,0.0304,0.0041,0.2247,0.0006,0.0304,0.0041,0.0304,0.0304,0.0304,0.2247,0.2247,0.0304,0.0304,0.0304,0.0006,0.0041,0.0041,0.0041,0.0304",1.0
block-words,p03,70,3,3,3,1,6,"6,6,8,0,8,6,6,6,6,4,0,0,4,4,4,8,8,7,6,6","0.0008,0.0008,0.0001,0.3231,0.0001,0.0008,0.0008,0.0008,0.0008,0.0059,0.3231,0.3231,0.0059,0.0059,0.0059,0.0001,0.0001,0.0003,0.0008,0.0008",1.0
block-words,p03,100,3,3,1,1,8,"6,9,10,0,10,10,10,10,10,4,4,4,8,8,8,10,8,8,6,10","0.0023,0.0001,0.0000,0.9416,0.0000,0.0000,0.0000,0.0000,0.0000,0.0172,0.0172,0.0172,0.0003,0.0003,0.0003,0.0000,0.0003,0.0003,0.0023,0.0000",1.0
block-words,p03,10,4,0,16,0,1,"0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0","0.0572,0.0572,0.0211,0.0572,0.0572,0.0572,0.0572,0.0572,0.0572,0.0572,0.0572,0.0572,0.0572,0.0572,0.0572,0.0572,0.0211,0.0211,0.0211,0.0572",1.0
block-words,p03,30,4,4,7,1,2,"2,2,4,2,0,2,2,2,0,0,2,2,0,0,0,0,4,2,2,2","0.0159,0.0159,0.0021,0.0159,0.1173,0.0159,0.0159,0.0159,0.1173,0.1173,0.0159,0.0159,0.1173,0.1173,0.1173,0.1173,0.0021,0.0159,0.0159,0.0159",1.0
block-words,p03,50,4,4,6,1,3,"2,2,5,2,0,4,2,2,2,0,2,2,0,0,0,0,5,3,3,2","0.0184,0.0184,0.0009,0.0184,0.1361,0.0025,0.0184,0.0184,0.0184,0.1361,0.0184,0.0184,0.1361,0.1361,0.1361,0.1361,0.0009,0.0068,0.0068,0.0184",1.0
block-words,p03,70,4,4,1,1,5,"4,4,7,5,0,7,4,4,4,2,4,4,2,2,2,1,7,4,4,4","0.0087,0.0087,0.0004,0.0032,0.4758,0.0004,0.0087,0.0087,0.0087,0.0644,0.0087,0.0087,0.0644,0.0644,0.0644,0.1750,0.0004,0.0087,0.0087,0.0087",1.0
block-words,p03,100,4,4,1,1,6,"6,6,8,8,0,10,6,4,6,4,6,4,2,4,4,4,8,6,4,4","0.0019,0.0019,0.0003,0.0003,0.7705,0.0000,0.0019,0.0141,0.0019,0.0141,0.0019,0.0141,0.1043,0.0141,0.0141,0.0141,0.0003,0.0019,0.0141,0.0141",1.0
block-words,p03,10,5,0,16,0,1,"0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0","0.0572,0.0572,0.0211,0.0572,0.0572,0.0572,0.0572,0.0572,0.0572,0.0572,0.0572,0.0572,0.0572,0.0572,0.0572,0.0572,0.0211,0.0211,0.0211,0.0572",1.0
block-words,p03,30,5,0,11,0,3,"0,0,2,0,3,0,0,0,1,1,0,0,1,0,0,3,2,2,2,0","0.0785,0.0785,0.0106,0.0785,0.0039,0.0785,0.0785,0.0785,0.0289,0.0289,0.0785,0.0785,0.0289,0.0785,0.0785,0.0039,0.0106,0.0106,0.0106,0.0785",1.0
block-words,p03,50,5,5,4,1,4,"2,2,4,2,6,0,0,2,4,4,2,2,4,0,0,6,4,2,2,2","0.0255,0.0255,0.0034,0.0255,0.0005,0.1882,0.1882,0.0255,0.0034,0.0034,0.0255,0.0255,0.0034,0.1882,0.1882,0.0005,0.0034,0.0255,0.0255,0.0255",1.0
block-words,p03,70,5,5,1,1,6,"2,2,4,6,10,0,8,2,6,6,6,6,6,4,3,10,8,5,4,2","0.0811,0.0811,0.0110,0.0015,0.0000,0.5994,0.0002,0.0811,0.0015,0.0015,0.0015,0.0015,0.0015,0.0110,0.0298,0.0000,0.0002,0.0040,0.0110,0.0811",1.0
block-words,p03,100,5,5,1,1,8,"2,2,4,10,14,0,12,6,8,8,10,10,8,6,6,14,12,8,6,6","0.1039,0.1039,0.0141,0.0000,0.0000,0.7675,0.0000,0.0019,0.0003,0.0003,0.0000,0.0000,0.0003,0.0019,0.0019,0.0000,0.0000,0.0003,0.0019,0.0019",1.0
block-words,p03,10,6,0,15,0,1,"0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0","0.0594,0.0594,0.0218,0.0218,0.0594,0.0218,0.0594,0.0594,0.0594,0.0594,0.0594,0.0594,0.0594,0.0594,0.0594,0.0218,0.0218,0.0594,0.0594,0.0594",1.0
block-words,p03,30,6,6,6,1,3,"4,4,5,4,4,4,0,2,0,0,2,4,0,0,0,4,5,3,1,2","0.0026,0.0026,0.0010,0.0026,0.0026,0.0026,0.1436,0.0194,0.1436,0.1436,0.0194,0.0026,0.1436,0.1436,0.1436,0.0026,0.0010,0.0071,0.0528,0.0194",1.0
block-words,p03,50,6,6,6,1,4,"4,4,6,4,6,4,0,2,0,0,2,4,0,0,0,6,6,4,2,2","0.0027,0.0027,0.0004,0.0027,0.0004,0.0027,0.1501,0.0203,0.1501,0.1501,0.0203,0.0027,0.1501,0.1501,0.1501,0.0004,0.0004,0.0027,0.0203,0.0203",1.0
block-words,p03,70,6,6,1,1,6,"4,4,8,6,8,8,0,4,4,2,4,6,2,2,2,8,8,8,5,4","0.0110,0.0110,0.0002,0.0015,0.0002,0.0002,0.6006,0.0110,0.0110,0.0813,0.0110,0.0015,0.0813,0.0813,0.0813,0.0002,0.0002,0.0002,0.0040,0.0110",1.0
block-words,p03,100,6,6,1,1,8,"10,10,10,8,12,8,0,6,8,6,6,8,6,2,2,12,10,8,6,6","0.0000,0.0000,0.0000,0.0003,0.0000,0.0003,0.7768,0.0019,0.0003,0.0019,0.0019,0.0003,0.0019,0.1051,0.1051,0.0000,0.0000,0.0003,0.0019,0.0019",1.0
block-words,p03,10,7,0,7,0,2,"0,0,0,2,2,2,2,0,2,2,2,2,2,2,2,2,2,0,0,0","0.1142,0.1142,0.1142,0.0155,0.0155,0.0155,0.0155,0.1142,0.0155,0.0155,0.0155,0.0155,0.0155,0.0155,0.0155,0.0155,0.0155,0.1142,0.1142,0.1142",1.0
block-words,p03,30,7,0,4,0,5,"0,0,1,7,6,3,6,0,4,4,6,6,4,6,6,7,7,4,2,0","0.2153,0.2153,0.0792,0.0002,0.0005,0.0107,0.0005,0.2153,0.0039,0.0039,0.0005,0.0005,0.0039,0.0005,0.0005,0.0002,0.0002,0.0039,0.0291,0.2153",1.0
block-words,p03,50,7,7,2,1,7,"3,3,3,9,9,5,9,0,4,6,6,9,6,8,8,9,11,7,6,0","0.0228,0.0228,0.0228,0.0001,0.0001,0.0031,0.0001,0.4573,0.0084,0.0011,0.0011,0.0001,0.0011,0.0002,0.0002,0.0001,0.0000,0.0004,0.0011,0.4573",1.0
block-words,p03,70,7,7,2,1,10,"6,6,8,12,14,12,12,0,6,8,10,12,8,10,10,14,16,10,10,0","0.0012,0.0012,0.0002,0.0000,0.0000,0.0000,0.0000,0.4978,0.0012,0.0002,0.0000,0.0000,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4978",1.0
block-words,p03,100,7,7,2,1,14,"10,10,12,18,16,20,16,0,14,12,16,14,8,14,14,20,18,14,14,0","0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4999,0.0000,0.0000,0.0000,0.0000,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4999",1.0
block-words,p03,10,8,0,16,0,1,"0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0","0.0572,0.0572,0.0211,0.0572,0.0572,0.0572,0.0572,0.0572,0.0572,0.0572,0.0572,0.0572,0.0572,0.0572,0.0572,0.0572,0.0211,0.0211,0.0211,0.0572",1.0
block-words,p03,30,8,0,12,0,3,"0,0,3,1,2,1,0,0,0,0,0,0,0,0,0,3,3,2,2,0","0.0752,0.0752,0.0037,0.0277,0.0102,0.0277,0.0752,0.0752,0.0752,0.0752,0.0752,0.0752,0.0752,0.0752,0.0752,0.0037,0.0037,0.0102,0.0102,0.0752",1.0
block-words,p03,50,8,6,6,0,4,"4,4,6,4,6,4,0,2,0,0,2,4,0,0,0,6,6,4,2,2","0.0027,0.0027,0.0004,0.0027,0.0004,0.0027,0.1501,0.0203,0.1501,0.1501,0.0203,0.0027,0.1501,0.1501,0.1501,0.0004,0.0004,0.0027,0.0203,0.0203",1.0
block-words,p03,70,8,8,1,1,6,"8,7,8,8,10,8,4,4,0,4,2,8,4,4,4,10,8,6,6,4","0.0003,0.0007,0.0003,0.0003,0.0000,0.0003,0.0144,0.0144,0.7865,0.0144,0.1064,0.0003,0.0144,0.0144,0.0144,0.0000,0.0003,0.0019,0.0019,0.0144",1.0
block-words,p03,100,8,8,1,1,8,"8,8,8,8,10,8,8,6,0,8,8,8,8,8,8,10,8,8,10,6","0.0003,0.0003,0.0003,0.0003,0.0000,0.0003,0.0003,0.0025,0.9903,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0000,0.0003,0.0003,0.0000,0.0025",1.0
block-words,p03,10,9,0,15,0,1,"0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0","0.0594,0.0594,0.0218,0.0218,0.0594,0.0218,0.0594,0.0594,0.0594,0.0594,0.0594,0.0594,0.0594,0.0594,0.0594,0.0218,0.0218,0.0594,0.0594,0.0594",1.0
block-words,p03,30,9,7,8,0,3,"2,2,3,2,2,2,2,0,0,0,0,2,0,0,0,2,3,1,1,0","0.0136,0.0136,0.0050,0.0136,0.0136,0.0136,0.0136,0.1008,0.1008,0.1008,0.1008,0.0136,0.1008,0.1008,0.1008,0.0136,0.0050,0.0371,0.0371,0.1008",1.0
block-words,p03,50,9,8,5,0,4,"4,4,6,4,2,4,4,2,0,0,2,4,0,0,0,2,6,2,2,2","0.0030,0.0030,0.0004,0.0030,0.0223,0.0030,0.0030,0.0223,0.1650,0.1650,0.0223,0.0030,0.1650,0.1650,0.1650,0.0223,0.0004,0.0223,0.0223,0.0223",1.0
block-words,p03,70,9,9,4,1,6,"6,6,8,6,4,8,6,2,4,0,4,6,0,0,0,4,8,4,6,2","0.0006,0.0006,0.0001,0.0006,0.0042,0.0001,0.0006,0.0309,0.0042,0.2284,0.0042,0.0006,0.2284,0.2284,0.2284,0.0042,0.0001,0.0042,0.0006,0.0309",1.0
block-words,p03,100,9,9,1,1,8,"6,8,8,6,8,10,8,8,8,0,6,8,4,4,4,8,8,6,8,8","0.0023,0.0003,0.0003,0.0023,0.0003,0.0000,0.0003,0.0003,0.0003,0.9358,0.0023,0.0003,0.0171,0.0171,0.0171,0.0003,0.0003,0.0023,0.0003,0.0003",1.0
block-words,p03,10,10,0,15,0,1,"0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0","0.0594,0.0594,0.0594,0.0594,0.0218,0.0594,0.0594,0.0594,0.0218,0.0218,0.0594,0.0594,0.0218,0.0594,0.0594,0.0218,0.0594,0.0594,0.0594,0.0594",1.0
block-words,p03,30,10,3,3,0,3,"2,2,3,0,4,2,4,2,2,2,0,0,2,2,2,4,1,1,1,2","0.0243,0.0243,0.0090,0.1798,0.0033,0.0243,0.0033,0.0243,0.0243,0.0243,0.1798,0.1798,0.0243,0.0243,0.0243,0.0033,0.0661,0.0661,0.0661,0.0243",1.0
block-words,p03,50,10,3,3,0,5,"2,2,5,0,6,4,4,2,4,2,0,0,2,2,2,6,3,3,3,2","0.0315,0.0315,0.0016,0.2326,0.0006,0.0043,0.0043,0.0315,0.0043,0.0315,0.2326,0.2326,0.0315,0.0315,0.0315,0.0006,0.0116,0.0116,0.0116,0.0315",1.0
block-words,p03,70,10,10,2,1,7,"6,6,9,1,8,7,6,6,6,4,0,0,4,4,4,9,7,6,4,6","0.0010,0.0010,0.0000,0.1484,0.0001,0.0004,0.0010,0.0010,0.0010,0.0074,0.4034,0.4034,0.0074,0.0074,0.0074,0.0000,0.0004,0.0010,0.0074,0.0010",1.0
block-words,p03,100,10,10,1,1,10,"12,11,12,6,14,12,12,8,6,8,0,6,8,8,8,14,10,8,8,8","0.0000,0.0000,0.0000,0.0025,0.0000,0.0000,0.0000,0.0003,0.0025,0.0003,0.9899,0.0025,0.0003,0.0003,0.0003,0.0000,0.0000,0.0003,0.0003,0.0003",1.0
block-words,p03,10,11,0,15,0,1,"0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0","0.0594,0.0594,0.0594,0.0594,0.0218,0.0594,0.0594,0.0594,0.0218,0.0218,0.0594,0.0594,0.0218,0.0594,0.0594,0.0218,0.0594,0.0594,0.0594,0.0594",1.0
block-words,p03,30,11,3,3,0,3,"2,2,3,0,4,2,4,2,2,2,0,0,2,2,2,4,1,1,1,2","0.0243,0.0243,0.0090,0.1798,0.0033,0.0243,0.0033,0.0243,0.0243,0.0243,0.1798,0.1798,0.0243,0.0243,0.0243,0.0033,0.0661,0.0661,0.0661,0.0243",1.0
block-words,p03,50,11,3,3,0,4,"2,2,4,0,6,2,4,2,2,2,0,0,2,2,2,6,2,2,2,2","0.0282,0.0282,0.0038,0.2083,0.0005,0.0282,0.0038,0.0282,0.0282,0.0282,0.2083,0.2083,0.0282,0.0282,0.0282,0.0005,0.0282,0.0282,0.0282,0.0282",1.0
block-words,p03,70,11,3,3,0,6,"6,6,8,0,8,6,6,6,6,4,0,0,4,4,4,8,6,5,4,6","0.0008,0.0008,0.0001,0.3206,0.0001,0.0008,0.0008,0.0008,0.0008,0.0059,0.3206,0.3206,0.0059,0.0059,0.0059,0.0001,0.0008,0.0022,0.0059,0.0008",1.0
block-words,p03,100,11,11,1,1,8,"8,8,10,4,8,10,8,6,8,6,2,0,4,6,6,12,8,8,4,6","0.0003,0.0003,0.0000,0.0152,0.0003,0.0000,0.0003,0.0021,0.0003,0.0021,0.1123,0.8298,0.0152,0.0021,0.0021,0.0000,0.0003,0.0003,0.0152,0.0021",1.0
block-words,p03,10,12,0,16,0,1,"0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0","0.0572,0.0572,0.0211,0.0572,0.0572,0.0572,0.0572,0.0572,0.0572,0.0572,0.0572,0.0572,0.0572,0.0572,0.0572,0.0572,0.0211,0.0211,0.0211,0.0572",1.0
block-words,p03,30,12,0,12,0,3,"0,0,3,1,2,1,0,0,0,0,0,0,0,0,0,3,3,2,2,0","0.0752,0.0752,0.0037,0.0277,0.0102,0.0277,0.0752,0.0752,0.0752,0.0752,0.0752,0.0752,0.0752,0.0752,0.0752,0.0037,0.0037,0.0102,0.0102,0.0752",1.0
block-words,p03,50,12,6,6,0,4,"4,4,6,4,6,4,0,2,0,0,2,4,0,0,0,6,6,4,2,2","0.0027,0.0027,0.0004,0.0027,0.0004,0.0027,0.1501,0.0203,0.1501,0.1501,0.0203,0.0027,0.1501,0.1501,0.1501,0.0004,0.0004,0.0027,0.0203,0.0203",1.0
block-words,p03,70,12,9,4,0,6,"6,6,8,6,8,8,2,2,4,0,4,6,0,0,0,8,8,6,6,2","0.0006,0.0006,0.0001,0.0006,0.0001,0.0001,0.0303,0.0303,0.0041,0.2243,0.0041,0.0006,0.2243,0.2243,0.2243,0.0001,0.0001,0.0006,0.0006,0.0303",1.0
block-words,p03,100,12,12,1,1,8,"6,6,8,8,8,10,6,6,8,4,6,6,0,4,4,10,8,8,8,6","0.0023,0.0023,0.0003,0.0003,0.0003,0.0000,0.0023,0.0023,0.0003,0.0170,0.0023,0.0023,0.9305,0.0170,0.0170,0.0000,0.0003,0.0003,0.0003,0.0023",1.0
block-words,p03,10,13,0,14,0,2,"0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0","0.0675,0.0675,0.0091,0.0675,0.0091,0.0675,0.0675,0.0675,0.0675,0.0675,0.0675,0.0675,0.0675,0.0675,0.0675,0.0091,0.0091,0.0091,0.0091,0.0675",1.0
block-words,p03,30,13,6,6,0,4,"4,4,6,4,6,4,0,2,0,0,2,4,0,0,0,6,6,4,2,2","0.0027,0.0027,0.0004,0.0027,0.0004,0.0027,0.1501,0.0203,0.1501,0.1501,0.0203,0.0027,0.1501,0.1501,0.1501,0.0004,0.0004,0.0027,0.0203,0.0203",1.0
block-words,p03,50,13,9,4,0,6,"6,6,8,6,8,8,2,2,4,0,4,6,0,0,0,8,8,6,6,2","0.0006,0.0006,0.0001,0.0006,0.0001,0.0001,0.0303,0.0303,0.0041,0.2243,0.0041,0.0006,0.2243,0.2243,0.2243,0.0001,0.0001,0.0006,0.0006,0.0303",1.0
